0 6 6 3 2
0.16347	0.10446	1.1311	0.72845	0.05483	0.034175	0.10457	-0.023308	0.73999	-0.15229	0.034181	-0.0043518	0.16347	1.1311	0.05483
0.16451	0.10422	1.1385	0.72692	0.055172	0.034132	0.10434	-0.023366	0.73862	-0.1526	0.034137	-0.0043533	0.16451	1.1385	0.055172
0.16556	0.10399	1.1459	0.72539	0.055513	0.034088	0.1041	-0.023424	0.73724	-0.1529	0.034094	-0.0043547	0.16556	1.1459	0.055513
0.1666	0.10375	1.1532	0.72386	0.055854	0.034045	0.10387	-0.023482	0.73587	-0.1532	0.03405	-0.0043562	0.1666	1.1532	0.055854
0.16763	0.10352	1.1606	0.72233	0.056194	0.034001	0.10364	-0.02354	0.73449	-0.1535	0.034007	-0.0043576	0.16763	1.1606	0.056194
0.16867	0.10328	1.1679	0.72079	0.056534	0.033957	0.1034	-0.023597	0.7331	-0.1538	0.033963	-0.004359	0.16867	1.1679	0.056534
0.1697	0.10305	1.1752	0.71925	0.056873	0.033914	0.10317	-0.023655	0.73172	-0.15409	0.03392	-0.0043605	0.1697	1.1752	0.056873
0.17073	0.10281	1.1825	0.71771	0.057212	0.03387	0.10293	-0.023711	0.73033	-0.15439	0.033876	-0.0043619	0.17073	1.1825	0.057212
0.17176	0.10257	1.1898	0.71617	0.057551	0.033827	0.1027	-0.023768	0.72894	-0.15468	0.033832	-0.0043633	0.17176	1.1898	0.057551
0.17279	0.10234	1.1971	0.71462	0.057889	0.033783	0.10246	-0.023824	0.72755	-0.15497	0.033789	-0.0043647	0.17279	1.1971	0.057889
0.17381	0.1021	1.2044	0.71307	0.058227	0.033739	0.10222	-0.023881	0.72616	-0.15525	0.033745	-0.0043661	0.17381	1.2044	0.058227
0.17483	0.10186	1.2116	0.71151	0.058564	0.033696	0.10199	-0.023937	0.72476	-0.15554	0.033702	-0.0043674	0.17483	1.2116	0.058564
0.17585	0.10162	1.2189	0.70996	0.058901	0.033652	0.10175	-0.023992	0.72336	-0.15582	0.033658	-0.0043688	0.17585	1.2189	0.058901
0.17687	0.10138	1.2261	0.7084	0.059237	0.033608	0.10151	-0.024048	0.72196	-0.1561	0.033614	-0.0043702	0.17687	1.2261	0.059237
0.17788	0.10114	1.2333	0.70683	0.059573	0.033565	0.10127	-0.024103	0.72056	-0.15638	0.033571	-0.0043715	0.17788	1.2333	0.059573
0.17889	0.1009	1.2405	0.70527	0.059908	0.033521	0.10103	-0.024158	0.71916	-0.15666	0.033527	-0.0043729	0.17889	1.2405	0.059908
0.1799	0.10065	1.2477	0.7037	0.060243	0.033477	0.10079	-0.024212	0.71775	-0.15693	0.033484	-0.0043742	0.1799	1.2477	0.060243
